Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-130.57819,-81.8322,1020.94586,-126.72556,173.35315,1018.87213,-290.84439,-51.66413,1019.23297,-288.99405,140.96069,1017.05188,-336.3591,-46.29282,947.45898
2,0.008,-130.57819,-81.8322,1020.94586,-127.11086,173.26067,1018.86731,-290.84439,-51.66413,1019.23297,-289.27155,140.9693,1017.54755,-337.42154,-46.12598,947.64203
3,0.017,-130.36308,-81.86665,1021.25116,-127.03346,173.14607,1018.69733,-290.84439,-51.66413,1019.23297,-289.27155,140.9693,1017.54755,-337.42154,-46.12598,947.64203
4,0.025,-130.57573,-81.23963,1021.16052,-127.11086,173.26067,1018.86731,-290.95477,-51.83192,1019.15961,-289.27155,140.9693,1017.54755,-336.3591,-46.29282,947.45898
5,0.033,-130.57573,-81.23963,1021.16052,-126.97027,173.32913,1018.49988,-290.84439,-51.66413,1019.23297,-289.12936,141.09892,1017.04144,-337.19696,-45.70786,947.77362
6,0.042,-130.42844,-81.18298,1021.67065,-126.6748,173.50937,1018.68146,-290.84439,-51.66413,1019.23297,-289.12936,141.09892,1017.04144,-336.3591,-46.29282,947.45898
7,0.05,-130.42844,-81.18298,1021.67065,-126.81638,173.44637,1018.57684,-290.84439,-51.66413,1019.23297,-288.99405,140.96069,1017.05188,-337.19696,-45.70786,947.77362
8,0.058,-130.42844,-81.18298,1021.67065,-126.60172,173.50464,1018.79993,-290.84439,-51.66413,1019.23297,-288.7717,141.66422,1016.94202,-337.02289,-45.88292,948.02759
9,0.067,-130.42844,-81.18298,1021.67065,-126.37874,173.35596,1018.70258,-290.80756,-51.95653,1019.21649,-288.93558,141.5253,1017.26648,-337.02289,-45.88292,948.02759
10,0.075,-130.42844,-81.18298,1021.67065,-126.21505,173.81351,1018.5802,-290.84439,-51.66413,1019.23297,-288.80557,141.87135,1016.84094,-337.36877,-45.32416,947.9787
11,0.083,-130.12161,-81.10923,1021.77747,-126.21505,173.81351,1018.5802,-290.84439,-51.66413,1019.23297,-288.6702,141.73312,1016.85132,-336.28015,-46.23893,947.68896
12,0.092,-130.12161,-81.10923,1021.77747,-126.22662,173.94482,1018.4696,-290.84439,-51.66413,1019.23297,-288.77859,141.39635,1017.45868,-335.80328,-46.71828,948.08362
13,0.1,-130.12161,-81.10923,1021.77747,-126.06818,173.67566,1018.42932,-290.80756,-51.95653,1019.21649,-288.79788,141.39268,1017.27289,-335.80328,-46.71828,948.08362
