Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,213.58272,-271.38693,1314.13794,203.0107,-314.08374,1164.92249,164.92786,-237.93707,1137.40466
2,0.008,213.49205,-271.36102,1314.20776,202.87323,-314.0957,1165.04065,164.39355,-237.57463,1137.60547
3,0.017,213.58272,-271.38693,1314.13794,202.65953,-314.04617,1165.07568,164.39355,-237.57463,1137.60547
4,0.025,213.58272,-271.38693,1314.13794,202.65953,-314.04617,1165.07568,164.39355,-237.57463,1137.60547
5,0.033,213.58272,-271.38693,1314.13794,202.65953,-314.04617,1165.07568,164.39355,-237.57463,1137.60547
6,0.042,213.44296,-270.96216,1314.09558,202.65953,-314.04617,1165.07568,164.39355,-237.57463,1137.60547
7,0.05,213.44296,-270.96216,1314.09558,202.42775,-313.97644,1165.07874,164.0811,-237.53462,1137.70544
8,0.058,213.44296,-270.96216,1314.09558,202.42775,-313.97644,1165.07874,164.0811,-237.53462,1137.70544
9,0.067,213.44296,-270.96216,1314.09558,202.42775,-313.97644,1165.07874,164.0811,-237.53462,1137.70544
10,0.075,213.30136,-271.08389,1314.00012,202.65953,-314.04617,1165.07568,164.39355,-237.57463,1137.60547
11,0.083,213.39204,-271.1098,1313.93042,202.65953,-314.04617,1165.07568,164.0811,-237.53462,1137.70544
12,0.092,213.17119,-270.80472,1314.03223,202.33504,-313.88733,1164.94678,164.0811,-237.53462,1137.70544
13,0.1,213.17119,-270.80472,1314.03223,202.33504,-313.88733,1164.94678,164.0811,-237.53462,1137.70544
14,0.108,213.18971,-270.48062,1314.03088,202.05186,-314.16473,1164.82825,163.99651,-237.45062,1137.52417
15,0.117,213.18971,-270.48062,1314.03088,202.17877,-314.06891,1164.87891,164.0811,-237.53462,1137.70544
16,0.125,212.92604,-270.8642,1313.89819,202.17877,-314.06891,1164.87891,163.99651,-237.45062,1137.52417
17,0.133,212.94455,-270.5401,1313.89685,201.93872,-314.26462,1164.76831,164.0811,-237.53462,1137.70544
18,0.142,212.92604,-270.8642,1313.89819,201.76933,-314.18054,1164.69836,163.5081,-237.36736,1137.62073
19,0.15,212.56535,-270.41684,1313.82629,201.74748,-313.98618,1164.63293,162.75424,-238.11876,1137.3479
20,0.158,212.82137,-270.20798,1313.79675,201.61954,-314.0817,1164.58301,162.75424,-238.11876,1137.3479
21,0.167,212.93304,-270.81122,1313.76599,201.61954,-314.0817,1164.58301,162.75424,-238.11876,1137.3479
22,0.175,212.94455,-270.5401,1313.89685,201.76933,-314.18054,1164.69836,163.5081,-237.36736,1137.62073
23,0.183,212.82137,-270.20798,1313.79675,201.61954,-314.0817,1164.58301,163.4617,-237.29462,1137.44519
24,0.192,212.82137,-270.20798,1313.79675,201.61954,-314.0817,1164.58301,163.31078,-237.29736,1137.32751
25,0.2,212.64145,-270.56534,1313.77026,201.51849,-314.06213,1164.49915,163.4617,-237.29462,1137.44519
26,0.208,212.76793,-270.20837,1313.66272,201.51849,-314.06213,1164.49915,163.42975,-237.21655,1137.24414
27,0.217,212.57584,-270.05658,1313.61792,201.51849,-314.06213,1164.49915,162.57147,-238.0434,1137.0293
28,0.225,212.44211,-270.08463,1313.72607,201.51849,-314.06213,1164.49915,162.57147,-238.0434,1137.0293
29,0.233,212.44211,-270.08463,1313.72607,201.51849,-314.06213,1164.49915,162.57147,-238.0434,1137.0293
30,0.242,212.44211,-270.08463,1313.72607,201.51849,-314.06213,1164.49915,163.31078,-237.29736,1137.32751
31,0.25,212.38867,-270.08499,1313.59204,201.51849,-314.06213,1164.49915,163.31078,-237.29736,1137.32751
32,0.258,212.38867,-270.08499,1313.59204,201.40617,-314.03915,1164.56396,163.27882,-237.21925,1137.12646
33,0.267,212.38867,-270.08499,1313.59204,201.51849,-314.06213,1164.49915,162.60341,-238.12148,1137.23022
34,0.275,212.14774,-270.06003,1313.64636,201.40617,-314.03915,1164.56396,162.60341,-238.12148,1137.23022
