Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,270.58539,-103.68489,1489.30298,272.17694,121.99184,1497.08301,121.49374,-82.78442,1495.2738,115.27277,86.17911,1502.77051,79.16358,-94.71305,1404.97998
2,0.008,270.83835,-103.65891,1489.21741,272.17694,121.99184,1497.08301,121.49374,-82.78442,1495.2738,115.27277,86.17911,1502.77051,79.16358,-94.71305,1404.97998
3,0.017,270.58539,-103.68489,1489.30298,272.16168,122.4853,1497.06458,121.35077,-83.09433,1495.13672,115.27277,86.17911,1502.77051,79.16358,-94.71305,1404.97998
4,0.025,270.58539,-103.68489,1489.30298,272.16168,122.4853,1497.06458,121.24056,-82.95095,1495.58044,115.11292,85.99434,1502.87146,79.07861,-94.45969,1405.12231
5,0.033,270.58539,-103.68489,1489.30298,271.99426,122.46896,1497.07336,121.00568,-83.2654,1495.09827,115.11292,85.99434,1502.87146,78.62907,-95.14101,1405.05127
6,0.042,270.66721,-103.74899,1489.15015,271.99426,122.46896,1497.07336,121.26154,-82.80184,1495.41553,115.11292,85.99434,1502.87146,78.95015,-94.36289,1405.2843
7,0.05,270.58539,-103.68489,1489.30298,272.00946,121.97548,1497.09167,121.06538,-82.60993,1495.25732,115.11292,85.99434,1502.87146,79.07861,-94.45969,1405.12231
8,0.058,270.58539,-103.68489,1489.30298,271.74255,122.44218,1497.08984,121.17564,-82.75333,1494.8136,115.11292,85.99434,1502.87146,79.16358,-94.71305,1404.97998
9,0.067,270.58539,-103.68489,1489.30298,271.85876,122.39699,1497.16663,121.15463,-82.90242,1494.97852,115.11292,85.99434,1502.87146,79.07861,-94.45969,1405.12231
10,0.075,270.58539,-103.68489,1489.30298,271.74255,122.44218,1497.08984,121.0444,-82.75906,1495.42224,115.11292,85.99434,1502.87146,79.07861,-94.45969,1405.12231
11,0.083,270.58539,-103.68489,1489.30298,271.29391,122.37553,1496.93506,121.06538,-82.60993,1495.25732,115.11292,85.99434,1502.87146,79.07861,-94.45969,1405.12231
