Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-168.8869,-58.7219,982.31128,-181.14294,104.53288,1006.84113,-309.43643,-58.44093,989.13599,-317.92801,103.78772,985.95605,-350.36478,-35.60748,910.85736
2,0.008,-168.8869,-58.7219,982.31128,-181.09853,104.57881,1007.31555,-309.43643,-58.44093,989.13599,-317.92801,103.78772,985.95605,-350.10385,-35.6072,910.24683
3,0.017,-168.8869,-58.7219,982.31128,-181.09853,104.57881,1007.31555,-309.52527,-58.43213,988.64966,-317.40878,103.41111,986.24341,-350.47528,-35.813,910.88843
4,0.025,-168.8869,-58.7219,982.31128,-181.09853,104.57881,1007.31555,-308.87024,-58.09044,988.53467,-317.84985,102.99451,986.33563,-350.47528,-35.813,910.88843
5,0.033,-168.8869,-58.7219,982.31128,-181.09853,104.57881,1007.31555,-308.79483,-58.67037,988.52618,-318.31052,103.29639,986.11823,-350.4939,-36.17982,910.86725
6,0.042,-168.8869,-58.7219,982.31128,-181.09853,104.57881,1007.31555,-309.19308,-59.03645,989.07355,-318.2377,103.20985,985.61792,-350.4368,-36.29735,910.97705
7,0.05,-168.8869,-58.7219,982.31128,-182.72063,104.28686,1007.30243,-309.09003,-59.42993,989.4729,-318.67761,102.08602,985.45538,-350.4368,-36.29735,910.97705
8,0.058,-168.8869,-58.7219,982.31128,-182.72063,104.28686,1007.30243,-309.78101,-59.6586,989.60785,-318.45996,101.92076,985.58423,-349.67892,-36.25829,910.33539
9,0.067,-168.8869,-58.7219,982.31128,-182.72063,104.28686,1007.30243,-309.09003,-59.42993,989.4729,-319.15891,101.64097,985.36548,-350.13922,-36.12846,910.14471
10,0.075,-168.8869,-58.7219,982.31128,-182.72063,104.28686,1007.30243,-309.86685,-59.52983,988.69952,-319.20239,101.22443,985.22809,-349.79852,-36.41709,910.23334
11,0.083,-168.8869,-58.7219,982.31128,-182.72063,104.28686,1007.30243,-309.17572,-59.30109,988.56439,-319.30157,100.59225,985.13745,-350.05716,-36.72569,910.96576
12,0.092,-168.8869,-58.7219,982.31128,-182.72063,104.28686,1007.30243,-309.0387,-59.38817,988.93396,-319.46823,99.56527,985.83807,-350.19592,-36.89296,910.8736
13,0.1,-168.8869,-58.7219,982.31128,-182.72063,104.28686,1007.30243,-309.09003,-59.42993,989.4729,-319.46823,99.56527,985.83807,-349.94592,-36.96041,910.8634
